oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,rarity,colors,power,toughness,loyalty
b83a3ba0-249e-4c39-bbf0-cb005413f7d2,1172,0.875,0.1265822784810126,20,7,Show and Tell,{2}{U},Sorcery,"Each player may put an artifact, creature, enchantment, or land card from their hand onto the battlefield.",mythic,U,0,0,0.0
16052b52-ade1-406f-a06b-ce7ea607fb63,1194,1.0,0.0714285714285714,9,4,Stomping Ground,0,Land — Mountain Forest,"({T}: Add {R} or {G}.)
As Stomping Ground enters, you may pay 2 life. If you don't, it enters tapped.",rare,C,0,0,0.0
2bb2eda7-3b38-4c56-870f-c3218a1056f5,1548,1.0,0.1489361702127659,14,3,Snapcaster Mage,{1}{U},Creature — Human Wizard,"Flash
When Snapcaster Mage enters, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",mythic,U,2,1,0.0
f8e17f4f-080d-4bba-bd05-ca27e94ccecc,1218,0.3333333333333333,0.1123595505617977,20,3,Terror of the Peaks,{3}{R}{R},Creature — Dragon,"Flying
Spells your opponents cast that target Terror of the Peaks cost an additional 3 life to cast.
Whenever another creature you control enters, Terror of the Peaks deals damage equal to that creature's power to any target.",mythic,R,5,4,0.0
27e0948b-9916-473b-8d8c-a51bdfbc7457,1794,1.0,0.2621359223300971,27,2,Underworld Breach,{1}{R},Enchantment,"Each nonland card in your graveyard has escape. The escape cost is equal to the card's mana cost plus exile three other cards from your graveyard. (You may cast cards from your graveyard for their escape cost.)
At the beginning of the end step, sacrifice Underworld Breach.",rare,R,0,0,0.0
060209fa-4b7d-4e08-bf8b-8759bba5641b,1344,1.0,0.1363636363636363,15,3,"Karn, Scion of Urza",{4},Legendary Planeswalker — Karn,"+1: Reveal the top two cards of your library. An opponent chooses one of them. Put that card into your hand and exile the other with a silver counter on it.
−1: Put a card you own with a silver counter on it from exile into your hand.
−2: Create a 0/0 colorless Construct artifact creature token with ""This creature gets +1/+1 for each artifact you control.""",mythic,C,0,0,5.0
f5896356-5744-4f7e-a4e5-1cc36dde5958,1350,0.9411764705882352,0.1638418079096045,29,16,Jetmir's Garden,0,Land — Mountain Forest Plains,"({T}: Add {R}, {G}, or {W}.)
Jetmir's Garden enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,C,0,0,0.0
22a78443-db21-4656-b38a-e3e3186fd94b,912,0.0,0.0517241379310344,6,0,Collective Brutality,{1}{B},Sorcery,"Escalate—Discard a card. (Pay this cost for each mode chosen beyond the first.)
Choose one or more —
• Target opponent reveals their hand. You choose an instant or sorcery card from it. That player discards that card.
• Target creature gets -2/-2 until end of turn.
• Target opponent loses 2 life and you gain 2 life.",rare,B,0,0,0.0
05e6b243-48a6-4a42-bc5f-413441de9c33,1474,1.0,0.1751412429378531,31,9,"Elspeth, Sun's Champion",{4}{W}{W},Legendary Planeswalker — Elspeth,"+1: Create three 1/1 white Soldier creature tokens.
−3: Destroy all creatures with power 4 or greater.
−7: You get an emblem with ""Creatures you control get +2/+2 and have flying.""",mythic,W,0,0,4.0
de2440de-e948-4811-903c-0bbe376ff64d,1068,1.0,0.0714285714285714,5,1,Mox Opal,{0},Legendary Artifact,Metalcraft — {T}: Add one mana of any color. Activate only if you control three or more artifacts.,mythic,C,0,0,0.0
dd4cf149-2fae-40e5-b50b-639f6bcec65e,1176,0.1428571428571428,0.1117318435754189,20,1,Thousand-Year Storm,{4}{U}{R},Enchantment,"Whenever you cast an instant or sorcery spell, copy it for each other instant and sorcery spell you've cast before it this turn. You may choose new targets for the copies.",rare,"R,U",0,0,0.0
3f3b2c10-21f8-4e13-be83-4ef3fa36e123,1524,1.0,0.1138211382113821,14,6,Elvish Mystic,{G},Creature — Elf Druid,{T}: Add {G}.,rare,G,1,1,0.0
a044474a-cd72-4e9d-bd8d-a08f2de9cdc0,1436,0.5714285714285714,0.1888888888888888,17,4,Reanimate,{B},Sorcery,Put target creature card from a graveyard onto the battlefield under your control. You lose life equal to its mana value.,uncommon,B,0,0,0.0
393e5331-4456-4ba3-b410-bb630bb053db,980,1.0,0.0601092896174863,11,4,Knight of the Reliquary,{1}{G}{W},Creature — Human Knight,"Knight of the Reliquary gets +1/+1 for each land card in your graveyard.
{T}, Sacrifice a Forest or Plains: Search your library for a land card, put it onto the battlefield, then shuffle.",special,"G,W",2,2,0.0
7d881c57-0bd9-4c57-aa4a-b10808b86143,1024,1.0,0.0808080808080808,8,3,Dimir Signet,{2},Artifact,"{1}, {T}: Add {U}{B}.",common,C,0,0,0.0
fc0707c7-d504-4ccf-a0d2-3eb6e26e7a57,1344,1.0,0.0933333333333333,7,3,Bloodstained Mire,0,Land,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
d85aa59b-c6aa-4b2f-885c-59d6e5e6e8b9,814,0.0,0.0601851851851851,13,0,"Braids, Cabal Minion",{2}{B}{B},Legendary Creature — Human Minion,"At the beginning of each player's upkeep, that player sacrifices an artifact, creature, or land.",rare,B,2,2,0.0
acee1d16-1651-4e2c-8138-cc6456c4ee71,1236,1.0,0.1395348837209302,18,5,"""Name Sticker"" Goblin",{2}{R},Creature — Goblin Guest,"When this creature enters from anywhere other than a graveyard or exile, if it's on the battlefield and you control 9 or fewer creatures named ""Name Sticker"" Goblin, roll a 20-sided die.
1-6 | Add {R}{R}{R}{R}.
7-14 | Add {R}{R}{R}{R}{R}.
15-20 | Add {R}{R}{R}{R}{R}{R}.",common,R,2,2,0.0
b01e698b-608a-4fc7-8073-b01d044743ec,860,0.0,0.0583941605839416,8,0,Thespian's Stage,0,Land,"{T}: Add {C}.
{2}, {T}: Thespian's Stage becomes a copy of target land, except it has this ability.",rare,C,0,0,0.0
025939a0-424a-41bf-8fc9-2ef9ea5485f7,1268,0.6,0.0981595092024539,16,3,Fire Covenant,{1}{B}{R},Instant,"As an additional cost to cast this spell, pay X life.
Fire Covenant deals X damage divided as you choose among any number of target creatures.",rare,"B,R",0,0,0.0
34f83b7a-45a7-40a8-abcb-31d7aae4cea1,1126,0.0,0.1009615384615384,21,0,Roiling Vortex,{1}{R},Enchantment,"At the beginning of each player's upkeep, Roiling Vortex deals 1 damage to them.
Whenever a player casts a spell, if no mana was spent to cast that spell, Roiling Vortex deals 5 damage to that player.
{R}: Your opponents can't gain life this turn.",rare,R,0,0,0.0
02598a35-1b11-4abe-89cd-fc44c8c36c15,1098,0.6,0.1202185792349726,22,6,"Winota, Joiner of Forces",{2}{R}{W},Legendary Creature — Human Warrior,"Whenever a non-Human creature you control attacks, look at the top six cards of your library. You may put a Human creature card from among them onto the battlefield tapped and attacking. It gains indestructible until end of turn. Put the rest of the cards on the bottom of your library in a random order.",mythic,"R,W",4,4,0.0
69e12b1f-0fd9-43a9-b3db-fe08290442c6,1044,0.125,0.1888888888888888,51,2,Invert Polarity,{U}{U}{R},Instant,"Choose target spell, then flip a coin. If you win the flip, gain control of that spell and you may choose new targets for it. If you lose the flip, counter that spell.",rare,"R,U",0,0,0.0
cc187110-1148-4090-bbb8-e205694a39f5,1466,1.0,0.1375,11,2,Counterspell,{U}{U},Instant,Counter target spell.,common,U,0,0,0.0
324824cb-f938-401c-b9b5-d8908b431ef0,1324,1.0,0.1160714285714285,13,3,Snuff Out,{3}{B},Instant,"If you control a Swamp, you may pay 4 life rather than pay this spell's mana cost.
Destroy target nonblack creature. It can't be regenerated.",rare,B,0,0,0.0
fdd46004-eaba-4024-8687-39b23dc6a58c,972,0.0,0.0737704918032786,9,0,Zagoth Triome,0,Land — Swamp Forest Island,"({T}: Add {B}, {G}, or {U}.)
Zagoth Triome enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,C,0,0,0.0
0355249a-8e4e-41db-9cea-1b901faffbe6,1192,0.0454545454545454,0.151624548736462,42,1,Witch Enchanter // Witch-Blessed Meadow,0,Creature — Human Warlock // Land,,uncommon,C,0,0,0.0
8fcf50cd-e6d0-4516-850f-d42ee75dcc3a,1378,1.0,0.1702127659574468,24,4,Expedition Map,{1},Artifact,"{2}, {T}, Sacrifice Expedition Map: Search your library for a land card, reveal it, put it into your hand, then shuffle.",common,C,0,0,0.0
63c1ac21-e3d8-40c2-8c09-3f31c52992ef,812,0.0,0.0388888888888888,7,0,Vindicate,{1}{W}{B},Sorcery,Destroy target permanent.,rare,"B,W",0,0,0.0
2068185c-1b50-47d0-aa3f-bf505d199428,766,1.0,0.0157480314960629,2,1,Dark Confidant,{1}{B},Creature — Human Wizard,"At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its mana value.",mythic,B,2,1,0.0
158a6225-a246-4fd6-aa57-0df8067b4383,1162,0.0,0.1071428571428571,9,0,"Lutri, the Spellchaser",{1}{U/R}{U/R},Legendary Creature — Elemental Otter,"Companion — Each nonland card in your starting deck has a different name. (If this card is your chosen companion, you may put it into your hand from outside the game for {3} as a sorcery.)
Flash
When Lutri, the Spellchaser enters, if you cast it, copy target instant or sorcery spell you control. You may choose new targets for the copy.",rare,"R,U",3,2,0.0
112322ad-8f66-4cd4-98a1-f425d61a69ce,1264,1.0,0.0729166666666666,7,2,True-Name Nemesis,{1}{U}{U},Creature — Merfolk Rogue,"As True-Name Nemesis enters, choose a player.
True-Name Nemesis has protection from the chosen player.",rare,U,3,1,0.0
29737a60-3ebd-40d9-b935-c4f54b90d45d,1644,1.0,0.1775700934579439,19,8,Windswept Heath,0,Land,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
1b704798-0c69-4c18-ac7e-42933ce90028,1292,1.0,0.075187969924812,10,7,Pest Infestation,{X}{X}{G},Sorcery,"Destroy up to X target artifacts and/or enchantments. Create twice X 1/1 black and green Pest creature tokens with ""When this creature dies, you gain 1 life.""",rare,G,0,0,0.0
caa02547-66e3-4e27-a2d3-5e94f3e7a069,958,1.0,0.0822784810126582,13,4,Thraben Inspector,{W},Creature — Human Soldier,"When Thraben Inspector enters, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",common,W,1,2,0.0
3407eb6e-b74d-4159-a801-d7163937953c,1222,0.2608695652173913,0.1916932907348242,60,6,"Phlage, Titan of Fire's Fury",{1}{R}{W},Legendary Creature — Elder Giant,"When Phlage enters, sacrifice it unless it escaped.
Whenever Phlage enters or attacks, it deals 3 damage to any target and you gain 3 life.
Escape—{R}{R}{W}{W}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",mythic,"R,W",6,6,0.0
6591a589-deb4-462f-a4f1-f6261f3433c3,1188,0.4,0.1515151515151515,25,2,Exalted Flamer of Tzeentch,{2}{U}{R},Creature — Demon,"Sorcerous Inspiration — At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand.
Fire of Tzeentch — Whenever you cast an instant or sorcery spell, Exalted Flamer of Tzeentch deals 1 damage to each opponent.",rare,"R,U",2,4,0.0
bddf8f4a-3149-4dd6-a9e5-7747e7e45a1c,584,0.0,0.0228571428571428,4,0,Sylvan Safekeeper,{G},Creature — Human Wizard,Sacrifice a land: Target creature you control gains shroud until end of turn. (It can't be the target of spells or abilities.),rare,G,1,1,0.0
97652492-7906-4d79-983c-fa1dc1239eba,1150,0.0,0.1165644171779141,19,0,Sheoldred // The True Scriptures,0,Legendary Creature — Phyrexian Praetor // Enchantment — Saga,,mythic,C,0,0,0.0
86ef6474-613f-41fb-931c-d4279b03ed99,1198,1.0,0.1204188481675392,23,4,Pyretic Ritual,{1}{R},Instant,Add {R}{R}{R}.,rare,R,0,0,0.0
33d405ea-7a9a-4970-b70f-9c05d90dd6f0,1138,1.0,0.0647482014388489,9,3,Duress,{B},Sorcery,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.",common,B,0,0,0.0
0f41cefc-d6ff-4db7-ba35-502b7e081de1,1378,1.0,0.1633986928104575,25,8,"Venser, Shaper Savant",{2}{U}{U},Legendary Creature — Human Wizard,"Flash
When Venser, Shaper Savant enters, return target spell or permanent to its owner's hand.",rare,U,2,2,0.0
68418069-f615-40ef-ae0d-764192acae00,1120,0.0,0.1067961165048543,22,0,"Krenko, Mob Boss",{2}{R}{R},Legendary Creature — Goblin Warrior,"{T}: Create X 1/1 red Goblin creature tokens, where X is the number of Goblins you control.",rare,R,3,3,0.0
7fd7457a-388d-4cca-a7cf-86b4ea922037,924,0.1111111111111111,0.1418439716312056,40,1,Pyrogoyf,{3}{R},Creature — Lhurgoyf,"Pyrogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.
Whenever Pyrogoyf or another Lhurgoyf creature you control enters, that creature deals damage equal to its power to any target.",rare,R,*,1+*,0.0
4d6120d6-fcce-40bc-9fc6-e1f5beb6c728,1186,0.6923076923076923,0.0994764397905759,19,9,Embercleave,{4}{R}{R},Legendary Artifact — Equipment,"Flash
This spell costs {1} less to cast for each attacking creature you control.
When Embercleave enters, attach it to target creature you control.
Equipped creature gets +1/+1 and has double strike and trample.
Equip {3}",mythic,R,0,0,0.0
1c747fe2-289e-492a-a846-aa77707e2dc3,1148,0.6666666666666666,0.0566037735849056,12,6,Abrupt Decay,{B}{G},Instant,"This spell can't be countered.
Destroy target nonland permanent with mana value 3 or less.",rare,"B,G",0,0,0.0
8a2e53f9-8100-488f-8504-b59e9bd1cc29,866,0.6,0.0755813953488372,13,3,Rite of Flame,{R},Sorcery,"Add {R}{R}, then add {R} for each card named Rite of Flame in each graveyard.",common,R,0,0,0.0
ae7604bb-4818-45a3-960c-cf3d83f15964,1380,0.5714285714285714,0.2043010752688172,19,4,"Teferi, Time Raveler",{1}{W}{U},Legendary Planeswalker — Teferi,"Each opponent can cast spells only any time they could cast a sorcery.
+1: Until your next turn, you may cast sorcery spells as though they had flash.
−3: Return up to one target artifact, creature, or enchantment to its owner's hand. Draw a card.",rare,"U,W",0,0,4.0
c7fa1dda-9312-4ec8-82cd-a1ba7bc33497,1540,1.0,0.1923076923076923,25,4,Raugrin Triome,0,Land — Island Mountain Plains,"({T}: Add {U}, {R}, or {W}.)
Raugrin Triome enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,C,0,0,0.0
3e057471-e415-4105-9064-8236a0a5047d,1522,0.6,0.081967213114754,10,3,Flash,{1}{U},Instant,"You may put a creature card from your hand onto the battlefield. If you do, sacrifice it unless you pay its mana cost reduced by {2}.",rare,U,0,0,0.0
0accfb04-bc8b-4cab-997a-2337ac42db8f,1434,0.7,0.1823529411764705,31,7,Parallax Wave,{2}{W}{W},Enchantment,"Fading 5 (This enchantment enters with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",rare,W,0,0,0.0
6587a463-a108-4854-b6d1-944e89b8c8a4,1476,1.0,0.1285714285714285,9,3,Wooded Foothills,0,Land,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
efc12fda-054b-466a-a863-06cf54878172,1510,1.0,0.1924882629107981,41,11,Oust,{W},Sorcery,Put target creature into its owner's library second from the top. Its controller gains 3 life.,uncommon,W,0,0,0.0
a145ff8c-5812-4bcb-bd16-9839dc25121d,774,0.0,0.050314465408805,8,0,Storm-Kiln Artist,{3}{R},Creature — Dwarf Shaman,"Storm-Kiln Artist gets +1/+0 for each artifact you control.
Magecraft — Whenever you cast or copy an instant or sorcery spell, create a Treasure token.",uncommon,R,2,2,0.0
299fc083-0834-4064-8344-f895aff68867,1080,1.0,0.09,9,5,Entomb,{B},Instant,"Search your library for a card, put that card into your graveyard, then shuffle.",rare,B,0,0,0.0
91c380f6-2c41-48b7-9f07-104e8659e397,1148,1.0,0.0693641618497109,12,3,Adanto Vanguard,{1}{W},Creature — Vampire Soldier,"As long as Adanto Vanguard is attacking, it gets +2/+0.
Pay 4 life: Adanto Vanguard gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",uncommon,W,1,1,0.0
f5420901-b5e6-4d54-b3e8-5f45e37f1fab,1240,0.7142857142857143,0.1793893129770992,47,10,Headliner Scarlett,{3}{R},Legendary Creature — Human Warlock,"Haste
When Headliner Scarlett enters, creatures target player controls can't block this turn.
At the beginning of your upkeep, exile the top card of your library face down. You may look at and play that card this turn.",rare,R,3,3,0.0
67d60b24-d429-4ded-90d9-06e49f28c396,1104,0.0,0.0886075949367088,7,0,Verdant Catacombs,0,Land,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle.",rare,C,0,0,0.0
f9d3b046-0b95-4103-a630-4b3fb88bb60b,1298,1.0,0.1063829787234042,10,5,Delighted Halfling,{G},Creature — Halfling Citizen,"{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a legendary spell, and that spell can't be countered.",rare,G,1,2,0.0
aa1a6646-c1e6-4bff-9092-43ee3e137914,1020,1.0,0.0789473684210526,9,3,Archon of Cruelty,{6}{B}{B},Creature — Archon,"Flying
Whenever Archon of Cruelty enters or attacks, target opponent sacrifices a creature or planeswalker, discards a card, and loses 3 life. You draw a card and gain 3 life.",mythic,B,6,6,0.0
fda61506-ed79-47fd-badd-639185297913,1350,0.2307692307692307,0.1412429378531073,25,3,Smokestack,{4},Artifact,"At the beginning of your upkeep, you may put a soot counter on Smokestack.
At the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.",rare,C,0,0,0.0
a6708b11-1bcd-4208-a967-fe91f2e3313c,1304,1.0,0.0697674418604651,9,4,Recurring Nightmare,{2}{B},Enchantment,"Sacrifice a creature, Return Recurring Nightmare to its owner's hand: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery.",mythic,B,0,0,0.0
9d5917d5-4fb3-4f37-9278-e08c1f73aae5,1206,0.5384615384615384,0.1529850746268656,41,7,Forensic Gadgeteer,{2}{U},Creature — Vedalken Artificer Detective,"Whenever you cast an artifact spell, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")
Activated abilities of artifacts you control cost {1} less to activate. This effect can't reduce the mana in that cost to less than one mana.",rare,U,2,3,0.0
4fc5f871-a809-4a4a-adfb-eb4cd52837c8,594,1.0,0.0223463687150838,4,1,Fallen Shinobi,{3}{U}{B},Creature — Zombie Ninja,"Ninjutsu {2}{U}{B} ({2}{U}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.)
Whenever Fallen Shinobi deals combat damage to a player, that player exiles the top two cards of their library. Until end of turn, you may play those cards without paying their mana costs.",rare,"B,U",5,4,0.0
ea5103f5-27e0-4eb1-902c-7f34652d6bf3,1450,1.0,0.1666666666666666,12,2,Orcish Bowmasters,{1}{B},Creature — Orc Archer,"Flash
When Orcish Bowmasters enters and whenever an opponent draws a card except the first one they draw in each of their draw steps, Orcish Bowmasters deals 1 damage to any target. Then amass Orcs 1.",rare,B,1,1,0.0
2993dc7d-723d-4a9b-94bd-4bb02a9f7243,1454,0.5,0.1338582677165354,17,3,Tishana's Tidebinder,{2}{U},Creature — Merfolk Wizard,"Flash
When Tishana's Tidebinder enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planeswalker is countered this way, that permanent loses all abilities for as long as Tishana's Tidebinder remains on the battlefield. (Mana abilities can't be targeted.)",rare,U,3,2,0.0
397b9dcf-690a-4a58-8637-bb9baab7cc2f,908,0.0,0.0526315789473684,8,0,Elder Gargaroth,{3}{G}{G},Creature — Beast,"Vigilance, reach, trample
Whenever Elder Gargaroth attacks or blocks, choose one —
• Create a 3/3 green Beast creature token.
• You gain 3 life.
• Draw a card.",mythic,G,6,6,0.0
5ade11c0-41dd-4b6a-9f5b-c5903a3a0d7f,984,0.0,0.0545454545454545,9,0,"Elesh Norn, Mother of Machines",{4}{W},Legendary Creature — Phyrexian Praetor,"Vigilance
If a permanent entering causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.
Permanents entering don't cause abilities of permanents your opponents control to trigger.",mythic,W,4,7,0.0
a984db23-40ea-428d-829f-e944267280f8,1104,0.4,0.0797101449275362,11,2,Faerie Mastermind,{1}{U},Creature — Faerie Rogue,"Flash
Flying
Whenever an opponent draws their second card each turn, you draw a card.
{3}{U}: Each player draws a card.",rare,U,2,1,0.0
5f15125e-ae89-471e-b055-226a783bc7c1,1228,0.625,0.1388888888888889,25,5,Aetherflux Reservoir,{4},Artifact,"Whenever you cast a spell, you gain 1 life for each spell you've cast this turn.
Pay 50 life: Aetherflux Reservoir deals 50 damage to any target.",mythic,C,0,0,0.0
aa959340-c869-4caa-92c7-572bd8d23eef,830,1.0,0.0142857142857142,2,1,Field of the Dead,0,Land,"Field of the Dead enters tapped.
{T}: Add {C}.
Whenever Field of the Dead or another land you control enters, if you control seven or more lands with different names, create a 2/2 black Zombie creature token.",mythic,C,0,0,0.0
7fd61a18-6e4f-40c5-aa00-3d101ec1ec82,812,0.0,0.025,4,0,Stitcher's Supplier,{B},Creature — Zombie,"When Stitcher's Supplier enters or dies, mill three cards. (Put the top three cards of your library into your graveyard.)",uncommon,B,1,1,0.0
22e3cf1d-3559-4ce1-954c-8dc815342979,950,1.0,0.08,10,1,Taiga,0,Land — Mountain Forest,({T}: Add {R} or {G}.),rare,C,0,0,0.0
b2e950fb-cb7e-40a0-a311-5bbdd0477b29,912,0.0,0.0614525139664804,11,0,Sun Titan,{4}{W}{W},Creature — Giant,"Vigilance
Whenever Sun Titan enters or attacks, you may return target permanent card with mana value 3 or less from your graveyard to the battlefield.",mythic,W,6,6,0.0
abbcb153-0763-44c6-964f-b4ff0eb64257,1360,1.0,0.1034482758620689,12,9,"Atraxa, Grand Unifier",{3}{G}{W}{U}{B},Legendary Creature — Phyrexian Angel,"Flying, vigilance, deathtouch, lifelink
When Atraxa, Grand Unifier enters, reveal the top ten cards of your library. For each card type, you may put a card of that type from among the revealed cards into your hand. Put the rest on the bottom of your library in a random order. (Artifact, battle, creature, enchantment, instant, land, planeswalker, and sorcery are card types.)",mythic,"B,G,U,W",7,7,0.0
bf0b252d-1295-44e4-bac3-113b5732a2a9,1210,1.0,0.0679012345679012,11,3,Opposition,{2}{U}{U},Enchantment,"Tap an untapped creature you control: Tap target artifact, creature, or land.",rare,U,0,0,0.0
0efb0d7e-dea0-4817-a243-15066e9ef333,1336,0.5714285714285714,0.0451977401129943,8,4,"Grist, the Hunger Tide",{1}{B}{G},Legendary Planeswalker — Grist,"As long as Grist, the Hunger Tide isn't on the battlefield, it's a 1/1 Insect creature in addition to its other types.
+1: Create a 1/1 black and green Insect creature token, then mill a card. If an Insect card was milled this way, put a loyalty counter on Grist and repeat this process.
−2: You may sacrifice a creature. When you do, destroy target creature or planeswalker.
−5: Each opponent loses life equal to the number of creature cards in your graveyard.",mythic,"B,G",0,0,3.0
215c287d-56a5-46da-b49e-8524b6d320a4,1094,0.0,0.0763888888888889,11,0,Sword of the Meek,{2},Artifact — Equipment,"Equipped creature gets +1/+2.
Equip {2}
Whenever a 1/1 creature enters under your control, you may return Sword of the Meek from your graveyard to the battlefield, then attach it to that creature.",uncommon,C,0,0,0.0
0c952586-e522-4982-bebd-96f1db73053d,790,0.0,0.046875,6,0,"Tourach, Dread Cantor",{1}{B},Legendary Creature — Human Cleric,"Kicker {B}{B} (You may pay an additional {B}{B} as you cast this spell.)
Protection from white
Whenever an opponent discards a card, put a +1/+1 counter on Tourach, Dread Cantor.
When Tourach enters, if it was kicked, target opponent discards two cards at random.",mythic,B,2,1,0.0
a806f4ee-f48a-46c3-8772-5aaabebe4c7e,1148,1.0,0.0828402366863905,14,1,Mindslaver,{6},Legendary Artifact,"{4}, {T}, Sacrifice Mindslaver: You control target player during that player's next turn. (You see all cards that player could see and make all decisions for the player.)",mythic,C,0,0,0.0
c55909d3-1f67-4a4a-9d53-8513d6cf96d8,1318,1.0,0.1106194690265486,25,9,Stromkirk Noble,{R},Creature — Vampire Noble,"Stromkirk Noble can't be blocked by Humans.
Whenever Stromkirk Noble deals combat damage to a player, put a +1/+1 counter on it.",rare,R,1,1,0.0
5f627e45-deee-4a4f-8128-57b0d8ebc553,788,0.0,0.04375,7,0,Force of Vigor,{2}{G}{G},Instant,"If it's not your turn, you may exile a green card from your hand rather than pay this spell's mana cost.
Destroy up to two target artifacts and/or enchantments.",mythic,G,0,0,0.0
721eb5a2-d7cf-4db0-8013-ef3f596c52a5,712,0.0,0.0393258426966292,7,0,Doomsday,{B}{B}{B},Sorcery,"Search your library and graveyard for five cards and exile the rest. Put the chosen cards on top of your library in any order. You lose half your life, rounded up.",mythic,B,0,0,0.0
ab655810-f67e-4576-9174-35b16f5e3235,1194,0.0,0.0378787878787878,5,0,"Saheeli, Sublime Artificer",{1}{U/R}{U/R},Legendary Planeswalker — Saheeli,"Whenever you cast a noncreature spell, create a 1/1 colorless Servo artifact creature token.
−2: Target artifact you control becomes a copy of another target artifact or creature you control until end of turn, except it's an artifact in addition to its other types.",uncommon,"R,U",0,0,5.0
8785f42f-87b9-4a0a-89ce-ea423649ba9c,860,1.0,0.0642201834862385,7,1,Chain Lightning,{R},Sorcery,"Chain Lightning deals 3 damage to any target. Then that player or that permanent's controller may pay {R}{R}. If the player does, they may copy this spell and may choose a new target for that copy.",common,R,0,0,0.0
55eca80c-dcd8-4c2f-aa0f-fb0aec7b80f7,1156,0.5,0.0958083832335329,16,3,Ophiomancer,{2}{B},Creature — Human Shaman,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.",rare,B,2,2,0.0
c640654c-487e-4a2c-aced-126ed835b78f,1126,0.25,0.1069182389937107,17,1,Unlicensed Hearse,{2},Artifact — Vehicle,"{T}: Exile up to two target cards from a single graveyard.
Unlicensed Hearse's power and toughness are each equal to the number of cards exiled with it.
Crew 2",rare,C,*,*,0.0
cada3481-cc2b-4412-b9b5-0436af53aad2,956,1.0,0.0632911392405063,10,3,Ranger-Captain of Eos,{1}{W}{W},Creature — Human Soldier Ranger,"When Ranger-Captain of Eos enters, you may search your library for a creature card with mana value 1 or less, reveal it, put it into your hand, then shuffle.
Sacrifice Ranger-Captain of Eos: Your opponents can't cast noncreature spells this turn.",rare,W,3,3,0.0
a699c663-8131-4045-9265-a83e86609374,1202,1.0,0.1610738255033557,24,1,Thran Dynamo,{4},Artifact,{T}: Add {C}{C}{C}.,uncommon,C,0,0,0.0
2f533667-e29b-4bec-897a-e7a9eee08314,1194,1.0,0.1797752808988764,16,3,Hullbreacher,{2}{U},Creature — Merfolk Pirate,"Flash
If an opponent would draw a card except the first one they draw in each of their draw steps, instead you create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",rare,U,3,2,0.0
d0ee5bdc-2b69-4b73-9a20-ffcc18783b29,1346,1.0,0.1531531531531531,17,5,Mana Confluence,0,Land,"{T}, Pay 1 life: Add one mana of any color.",rare,C,0,0,0.0
4f819ba4-52ef-4fdd-8e4c-5ae3b2f44db5,1198,0.4285714285714285,0.0839694656488549,11,3,Ramunap Excavator,{2}{G},Creature — Snake Cleric,You may play lands from your graveyard.,rare,G,2,3,0.0
52159875-354c-47f9-bb1c-cd65395fcc68,838,0.5,0.0425531914893617,8,1,Fiery Emancipation,{3}{R}{R}{R},Enchantment,"If a source you control would deal damage to a permanent or player, it deals triple that damage to that permanent or player instead.",rare,R,0,0,0.0
